Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
Node ID	CPU Usage (%)	Total number of transactions
10	29.80	48	
40	29.80	48	
2	29.80	48	
39	29.80	48	
29	43.15	69	
25	43.15	69	
19	43.15	69	
18	43.15	69	
4	43.15	69	
22	43.15	69	
22	43.15	69	
4	43.15	69	
2	43.15	69	
12	43.15	69	
26	43.15	69	
27	43.15	69	
2	43.15	69	
2	56.82	91	
34	56.82	91	
22	56.82	91	
41	56.82	91	
43	56.82	91	
40	56.82	91	
33	56.82	91	
22	56.82	91	
2	56.82	91	
32	56.82	91	
38	39.77	64	
20	39.77	64	
13	39.77	64	
2	39.77	64	
42	39.77	64	
22	39.77	64	
20	39.77	64	
2	39.77	64	
17	39.77	64	
33	39.77	64	
19	22.68	36	
23	22.68	36	
29	22.68	36	
25	22.68	36	
25	22.68	36	
19	22.68	36	
21	22.68	36	
45	22.68	36	
28	5.80	9	
12	5.80	9	
30	5.80	9	
19	5.80	9	
25	5.80	9	
2	5.80	9	
24	5.80	9	
42	5.80	9	
30	5.80	9	
3	18.82	30	
21	18.82	30	
7	18.82	30	
16	18.82	30	
41	18.82	30	
22	18.82	30	
33	18.82	30	
45	18.82	30	
40	18.82	30	
49	18.82	30	
5	18.82	30	
38	18.82	30	
30	18.82	30	
31	18.82	30	
30	18.82	30	
45	18.82	30	
10	33.03	53	
49	33.03	53	
22	33.03	53	
7	33.03	53	
16	33.03	53	
11	33.03	53	
40	33.03	53	
42	33.03	53	
4	33.03	53	
35	33.03	53	
27	46.49	74	
33	46.49	74	
38	46.49	74	
15	46.49	74	
49	46.49	74	
32	46.49	74	
30	46.49	74	
35	46.49	74	
18	46.49	74	
40	46.49	74	
17	46.49	74	
45	29.05	46	
33	29.05	46	
12	29.05	46	
1	29.05	46	
29	29.05	46	
48	29.05	46	
5	29.05	46	
38	29.05	46	
42	29.05	46	
19	29.05	46	
47	29.05	46	
1	29.05	46	
10	29.05	46	
49	29.05	46	
7	42.66	68	
37	42.66	68	
37	42.66	68	
20	42.66	68	
36	42.66	68	
18	42.66	68	
27	42.66	68	
4	42.66	68	
28	42.66	68	
48	42.66	68	
22	42.66	68	
11	42.66	68	
30	56.14	90	
25	56.14	90	
33	56.14	90	
49	56.14	90	
45	56.14	90	
1	56.14	90	
22	56.14	90	
14	56.14	90	
3	56.14	90	
36	56.14	90	
13	39.16	63	
22	39.16	63	
27	39.16	63	
1	39.16	63	
11	39.16	63	
29	39.16	63	
37	39.16	63	
29	39.16	63	
20	39.16	63	
37	39.16	63	
7	39.16	63	
19	39.16	63	
43	39.16	63	
30	39.16	63	
1	39.16	63	
20	22.02	35	
13	22.02	35	
3	22.02	35	
18	22.02	35	
43	22.02	35	
43	22.02	35	
20	22.02	35	
22	22.02	35	
28	22.02	35	
3	4.61	7	
23	4.61	7	
31	4.61	7	
25	4.61	7	
11	4.61	7	
1	4.61	7	
40	4.61	7	
29	4.61	7	
40	4.61	7	
25	4.61	7	
40	4.61	7	
48	4.61	7	
43	4.61	7	
27	4.61	7	
47	4.61	7	
21	4.61	7	
45	4.61	7	
35	49.10	79	
11	49.10	79	
35	49.10	79	
13	49.10	79	
28	49.10	79	
24	49.10	79	
40	49.10	79	
35	49.10	79	
2	49.10	79	
9	49.10	79	
45	49.10	79	
34	49.10	79	
49	49.10	79	
6	49.10	79	
8	49.10	79	
8	1.12	2	
14	1.12	2	
28	1.12	2	
20	1.12	2	
40	1.12	2	
37	1.12	2	
43	1.12	2	
24	1.12	2	
4	45.61	73	
47	45.61	73	
21	45.61	73	
44	45.61	73	
25	45.61	73	
8	28.05	45	
28	28.05	45	
29	28.05	45	
2	28.05	45	
19	28.05	45	
48	28.05	45	
34	28.05	45	
28	28.05	45	
20	41.95	67	
45	41.95	67	
34	41.95	67	
17	41.95	67	
25	41.95	67	
43	41.95	67	
20	41.95	67	
34	41.95	67	
46	41.95	67	
23	41.95	67	
10	41.95	67	
19	41.95	67	
43	41.95	67	
18	41.95	67	
26	41.95	67	
18	41.95	67	
34	41.95	67	
29	41.95	67	
37	24.76	40	
25	24.76	40	
23	24.76	40	
44	24.76	40	
15	24.76	40	
2	24.76	40	
6	24.76	40	
42	24.76	40	
24	24.76	40	
30	24.76	40	
5	24.76	40	
27	24.76	40	
25	24.76	40	
45	38.55	62	
33	38.55	62	
9	38.55	62	
32	38.55	62	
49	38.55	62	
15	38.55	62	
33	38.55	62	
44	38.55	62	
47	21.29	34	
38	21.29	34	
18	21.29	34	
22	21.29	34	
30	21.29	34	
44	21.29	34	
23	21.29	34	
27	21.29	34	
46	21.29	34	
48	21.29	34	
19	21.29	34	
28	21.29	34	
21	21.29	34	
4	34.61	55	
32	34.61	55	
13	34.61	55	
40	34.61	55	
31	34.61	55	
25	34.61	55	
30	34.61	55	
28	34.61	55	
47	34.61	55	
25	34.61	55	
38	34.61	55	
19	34.61	55	
5	34.61	55	
47	48.08	77	
11	48.08	77	
39	48.08	77	
23	48.08	77	
15	48.08	77	
12	48.08	77	
23	48.08	77	
23	48.08	77	
21	48.08	77	
3	48.08	77	
1	48.08	77	
47	48.08	77	
48	48.08	77	
23	48.08	77	
25	0.19	0	
47	58.35	93	
14	58.35	93	
38	58.35	93	
29	10.37	17	
20	10.37	17	
26	10.37	17	
29	10.37	17	
11	10.37	17	
47	10.37	17	
1	10.37	17	
35	10.37	17	
23	10.37	17	
23	10.37	17	
29	10.37	17	
3	10.37	17	
7	10.37	17	
37	10.37	17	
19	10.37	17	
47	10.37	17	
28	10.37	17	
10	23.75	38	
29	6.47	10	
12	6.47	10	
4	6.47	10	
37	6.47	10	
20	6.47	10	
21	6.47	10	
5	6.47	10	
17	20.00	32	
33	20.00	32	
9	20.00	32	
42	20.00	32	
37	20.00	32	
29	20.00	32	
12	20.00	32	
29	20.00	32	
4	20.00	32	
8	33.78	54	
10	33.78	54	
41	33.78	54	
12	33.78	54	
15	33.78	54	
5	16.28	26	
5	16.28	26	
3	16.28	26	
9	16.28	26	
16	16.28	26	
26	16.28	26	
26	16.28	26	
30	16.28	26	
36	16.28	26	
19	30.30	48	
2	30.30	48	
47	30.30	48	
11	30.30	48	
32	30.30	48	
14	30.30	48	
6	30.30	48	
30	30.30	48	
16	43.97	70	
40	43.97	70	
39	43.97	70	
44	43.97	70	
36	43.97	70	
22	43.97	70	
26	57.80	92	
41	23.40	37	
32	23.40	37	
15	23.40	37	
2	23.40	37	
26	23.40	37	
13	23.40	37	
4	23.40	37	
29	23.40	37	
47	36.95	59	
18	36.95	59	
13	36.95	59	
48	36.95	59	
31	36.95	59	
26	50.39	81	
44	50.39	81	
46	50.39	81	
44	50.39	81	
26	50.39	81	
9	50.39	81	
27	50.39	81	
12	2.13	3	
13	2.13	3	
11	2.13	3	
12	2.13	3	
27	2.13	3	
11	2.13	3	
49	2.13	3	
48	46.97	75	
42	46.97	75	
4	46.97	75	
1	46.97	75	
5	46.97	75	
18	46.97	75	
8	29.26	47	
23	29.26	47	
3	29.26	47	
44	8.73	14	
26	8.73	14	
34	4.79	8	
22	4.79	8	
12	4.79	8	
26	4.79	8	
18	18.69	30	
23	18.69	30	
34	18.69	30	
32	18.69	30	
19	18.69	30	
26	18.69	30	
26	18.69	30	
25	18.69	30	
45	18.69	30	
26	32.82	53	
44	32.82	53	
31	32.82	53	
33	32.82	53	
5	32.82	53	
48	32.82	53	
1	32.82	53	
44	32.82	53	
5	32.82	53	
40	45.96	74	
31	45.96	74	
18	45.96	74	
45	45.96	74	
44	45.96	74	
26	45.96	74	
48	45.96	74	
31	45.96	74	
35	45.96	74	
5	45.96	74	
37	45.96	74	
18	45.96	74	
7	45.96	74	
10	45.96	74	
10	45.96	74	
10	45.96	74	
37	45.96	74	
11	45.96	74	
44	28.69	46	
8	28.69	46	
44	28.69	46	
Node ID	CPU Usage (%)	Total number of transactions
28	28.05	45	
2	28.05	45	
23	28.05	45	
12	28.05	45	
17	28.05	45	
1	28.05	45	
47	28.05	45	
41	28.05	45	
25	28.05	45	
4	28.05	45	
44	11.02	18	
41	11.02	18	
32	11.02	18	
3	11.02	18	
4	11.02	18	
15	11.02	18	
4	24.15	39	
23	24.15	39	
46	24.15	39	
1	24.15	39	
17	24.15	39	
22	24.15	39	
17	24.15	39	
2	24.15	39	
17	24.15	39	
20	24.15	39	
33	24.15	39	
22	24.15	39	
8	24.15	39	
16	38.05	61	
41	38.05	61	
12	38.05	61	
30	38.05	61	
15	38.05	61	
32	38.05	61	
20	38.05	61	
25	51.43	82	
4	51.43	82	
4	51.43	82	
39	51.43	82	
6	51.43	82	
33	51.43	82	
21	51.43	82	
44	34.94	56	
29	34.94	56	
3	34.94	56	
26	34.94	56	
47	34.94	56	
30	34.94	56	
40	34.94	56	
42	34.94	56	
47	34.94	56	
45	34.94	56	
10	34.94	56	
8	34.94	56	
22	34.94	56	
4	34.94	56	
35	34.94	56	
34	48.16	77	
37	48.16	77	
44	48.16	77	
35	48.16	77	
17	48.16	77	
2	48.16	77	
36	48.16	77	
41	48.16	77	
49	48.16	77	
40	48.16	77	
31	48.16	77	
34	48.16	77	
26	48.16	77	
30	48.16	77	
35	31.13	50	
45	31.13	50	
3	31.13	50	
13	31.13	50	
42	31.13	50	
3	31.13	50	
40	31.13	50	
23	31.13	50	
7	31.13	50	
29	31.13	50	
42	31.13	50	
22	31.13	50	
33	31.13	50	
29	31.13	50	
42	31.13	50	
23	44.55	71	
43	44.55	71	
25	44.55	71	
4	44.55	71	
28	44.55	71	
47	44.55	71	
20	44.55	71	
24	44.55	71	
18	44.55	71	
1	44.55	71	
37	44.55	71	
43	44.55	71	
29	44.55	71	
42	44.55	71	
5	44.55	71	
20	58.06	93	
14	58.06	93	
18	58.06	93	
9	58.06	93	
12	58.06	93	
29	58.06	93	
11	58.06	93	
28	58.06	93	
42	58.06	93	
35	41.03	66	
44	41.03	66	
19	41.03	66	
2	41.03	66	
29	41.03	66	
49	41.03	66	
17	41.03	66	
14	41.03	66	
36	41.03	66	
43	41.03	66	
43	41.03	66	
14	54.51	87	
39	54.51	87	
14	54.51	87	
17	54.51	87	
16	54.51	87	
36	54.51	87	
8	54.51	87	
3	54.51	87	
46	54.51	87	
5	54.51	87	
24	54.51	87	
26	6.47	10	
14	6.47	10	
38	6.47	10	
28	6.47	10	
23	6.47	10	
42	6.47	10	
44	6.47	10	
3	6.47	10	
42	51.30	82	
1	51.30	82	
37	51.30	82	
49	51.30	82	
43	51.30	82	
37	51.30	82	
49	51.30	82	
46	33.97	54	
28	33.97	54	
32	33.97	54	
10	33.97	54	
48	33.97	54	
13	33.97	54	
11	33.97	54	
10	33.97	54	
44	33.97	54	
37	33.97	54	
1	33.97	54	
49	47.30	76	
37	47.30	76	
28	47.30	76	
7	47.30	76	
41	47.30	76	
29	47.30	76	
43	47.30	76	
33	47.30	76	
6	47.30	76	
31	47.30	76	
21	47.30	76	
22	47.30	76	
4	47.30	76	
8	61.32	98	
41	61.32	98	
1	61.32	98	
44	61.32	98	
20	61.32	98	
38	61.32	98	
44	61.32	98	
37	61.32	98	
41	61.32	98	
26	61.32	98	
4	61.32	98	
35	61.32	98	
33	61.32	98	
15	43.92	70	
7	43.92	70	
46	43.92	70	
30	43.92	70	
21	43.92	70	
36	43.92	70	
46	43.92	70	
37	43.92	70	
5	43.92	70	
14	43.92	70	
24	26.31	42	
10	26.31	42	
41	26.31	42	
27	26.31	42	
13	26.31	42	
27	26.31	42	
47	26.31	42	
48	26.31	42	
15	26.31	42	
1	26.31	42	
14	26.31	42	
7	26.31	42	
33	26.31	42	
31	26.31	42	
39	9.14	15	
19	9.14	15	
2	9.14	15	
29	9.14	15	
28	9.14	15	
32	54.33	87	
47	54.33	87	
34	54.33	87	
42	54.33	87	
31	54.33	87	
11	5.88	9	
28	5.88	9	
2	5.88	9	
25	5.88	9	
4	5.88	9	
38	5.88	9	
25	5.88	9	
7	5.88	9	
7	5.88	9	
29	5.88	9	
6	5.88	9	
37	5.88	9	
22	5.88	9	
18	5.88	9	
9	5.88	9	
22	50.44	81	
23	50.44	81	
47	50.44	81	
2	50.44	81	
13	50.44	81	
15	50.44	81	
8	50.44	81	
48	50.44	81	
4	50.44	81	
28	50.44	81	
15	50.44	81	
5	33.34	53	
31	33.34	53	
48	33.34	53	
6	33.34	53	
7	33.34	53	
25	33.34	53	
34	33.34	53	
8	33.34	53	
47	33.34	53	
18	33.34	53	
47	33.34	53	
35	33.34	53	
26	33.34	53	
44	33.34	53	
47	15.72	25	
10	15.72	25	
8	15.72	25	
13	15.72	25	
8	15.72	25	
46	15.72	25	
19	15.72	25	
8	15.72	25	
47	15.72	25	
11	29.47	47	
2	29.47	47	
17	29.47	47	
29	29.47	47	
49	29.47	47	
10	29.47	47	
45	29.47	47	
37	29.47	47	
35	29.47	47	
42	43.00	69	
41	43.00	69	
40	43.00	69	
47	43.00	69	
34	43.00	69	
26	43.00	69	
19	43.00	69	
29	43.00	69	
26	43.00	69	
43	43.00	69	
25	43.00	69	
45	43.00	69	
1	43.00	69	
10	43.00	69	
7	25.54	41	
7	25.54	41	
39	25.54	41	
1	25.54	41	
42	25.54	41	
42	25.54	41	
19	25.54	41	
13	25.54	41	
34	25.54	41	
6	25.54	41	
11	25.54	41	
7	25.54	41	
12	8.46	14	
3	8.46	14	
10	8.46	14	
26	8.46	14	
6	8.46	14	
44	8.46	14	
16	8.46	14	
48	8.46	14	
19	8.46	14	
31	8.46	14	
42	8.46	14	
37	8.46	14	
31	8.46	14	
38	8.46	14	
32	8.46	14	
17	8.46	14	
6	22.47	36	
11	22.47	36	
44	22.47	36	
1	22.47	36	
7	22.47	36	
31	22.47	36	
42	22.47	36	
6	22.47	36	
40	22.47	36	
6	22.47	36	
37	35.73	57	
13	35.73	57	
20	35.73	57	
8	35.73	57	
30	35.73	57	
16	35.73	57	
4	35.73	57	
17	35.73	57	
21	18.49	30	
49	18.49	30	
10	18.49	30	
16	18.49	30	
40	18.49	30	
34	18.49	30	
37	18.49	30	
24	18.49	30	
8	18.49	30	
35	18.49	30	
17	18.49	30	
48	32.23	52	
24	32.23	52	
31	32.23	52	
18	32.23	52	
46	32.23	52	
38	32.23	52	
14	32.23	52	
44	32.23	52	
18	32.23	52	
37	32.23	52	
35	32.23	52	
30	32.23	52	
39	32.23	52	
23	32.23	52	
20	32.23	52	
43	32.23	52	
4	32.23	52	
48	32.23	52	
38	32.23	52	
42	32.23	52	
18	14.80	24	
31	14.80	24	
31	14.80	24	
25	14.80	24	
40	14.80	24	
44	14.80	24	
2	14.80	24	
17	14.80	24	
1	14.80	24	
48	28.51	46	
4	28.51	46	
26	28.51	46	
25	28.51	46	
38	28.51	46	
17	28.51	46	
47	28.51	46	
20	28.51	46	
46	28.51	46	
34	28.51	46	
27	28.51	46	
48	28.51	46	
37	11.54	18	
22	11.54	18	
9	11.54	18	
39	11.54	18	
2	11.54	18	
37	11.54	18	
39	11.54	18	
16	11.54	18	
10	11.54	18	
25	11.54	18	
20	11.54	18	
12	11.54	18	
18	11.54	18	
48	11.54	18	
21	11.54	18	
18	11.54	18	
10	11.54	18	
22	11.54	18	
5	56.03	90	
12	56.03	90	
47	56.03	90	
12	56.03	90	
34	56.03	90	
7	56.03	90	
46	56.03	90	
17	56.03	90	
4	56.03	90	
18	7.92	13	
47	7.92	13	
5	7.92	13	
18	21.60	35	
30	21.60	35	
8	21.60	35	
36	4.06	7	
8	4.06	7	
30	4.06	7	
30	4.06	7	
12	4.06	7	
25	4.06	7	
5	4.06	7	
23	4.06	7	
39	4.06	7	
19	4.06	7	
4	4.06	7	
30	4.06	7	
10	4.06	7	
40	17.75	28	
2	17.75	28	
39	17.75	28	
29	17.75	28	
25	17.75	28	
19	17.75	28	
18	17.75	28	
4	17.75	28	
22	17.75	28	
22	17.75	28	
4	17.75	28	
2	17.75	28	
12	17.75	28	
26	17.75	28	
27	17.75	28	
2	31.46	50	
2	31.46	50	
34	31.46	50	
22	31.46	50	
41	31.46	50	
43	31.46	50	
40	31.46	50	
33	31.46	50	
22	31.46	50	
2	31.46	50	
32	31.46	50	
38	14.49	23	
20	14.49	23	
13	14.49	23	
2	14.49	23	
42	14.49	23	
22	14.49	23	
20	14.49	23	
2	14.49	23	
17	58.40	93	
33	58.40	93	
19	58.40	93	
23	58.40	93	
29	58.40	93	
25	58.40	93	
25	58.40	93	
19	58.40	93	
21	58.40	93	
45	58.40	93	
28	10.69	17	
12	10.69	17	
30	10.69	17	
19	10.69	17	
25	10.69	17	
2	10.69	17	
24	10.69	17	
42	10.69	17	
30	10.69	17	
3	10.69	17	
21	10.69	17	
7	10.69	17	
16	10.69	17	
41	24.01	38	
22	24.01	38	
33	24.01	38	
45	24.01	38	
40	24.01	38	
49	24.01	38	
5	24.01	38	
38	24.01	38	
30	24.01	38	
31	24.01	38	
30	24.01	38	
45	24.01	38	
10	24.01	38	
49	24.01	38	
22	24.01	38	
7	24.01	38	
16	7.17	11	
11	7.17	11	
40	7.17	11	
42	7.17	11	
4	7.17	11	
35	7.17	11	
27	7.17	11	
33	7.17	11	
38	7.17	11	
15	7.17	11	
49	51.23	82	
32	51.23	82	
30	51.23	82	
35	51.23	82	
18	51.23	82	
40	51.23	82	
17	51.23	82	
45	51.23	82	
33	51.23	82	
12	3.34	5	
1	3.34	5	
29	3.34	5	
48	3.34	5	
5	3.34	5	
38	3.34	5	
42	3.34	5	
19	3.34	5	
47	3.34	5	
1	3.34	5	
10	3.34	5	
49	3.34	5	
7	3.34	5	
37	3.34	5	
37	3.34	5	
20	3.34	5	
36	47.83	77	
18	47.83	77	
27	47.83	77	
4	47.83	77	
28	47.83	77	
48	47.83	77	
22	47.83	77	
11	47.83	77	
30	47.83	77	
25	47.83	77	
33	47.83	77	
49	47.83	77	
45	61.84	99	
1	61.84	99	
22	61.84	99	
14	61.84	99	
3	61.84	99	
36	61.84	99	
13	61.84	99	
22	61.84	99	
27	61.84	99	
1	61.84	99	
11	13.55	22	
29	13.55	22	
37	13.55	22	
29	13.55	22	
20	13.55	22	
37	13.55	22	
7	13.55	22	
19	13.55	22	
43	13.55	22	
30	13.55	22	
1	13.55	22	
20	13.55	22	
13	13.55	22	
3	58.03	93	
18	58.03	93	
43	58.03	93	
43	58.03	93	
20	58.03	93	
22	58.03	93	
28	58.03	93	
3	58.03	93	
23	58.03	93	
31	58.03	93	
25	58.03	93	
11	58.03	93	
1	58.03	93	
40	58.03	93	
29	58.03	93	
40	58.03	93	
25	58.03	93	
40	9.83	16	
48	9.83	16	
43	9.83	16	
27	9.83	16	
47	9.83	16	
21	9.83	16	
45	9.83	16	
35	9.83	16	
11	9.83	16	
35	9.83	16	
13	23.58	38	
28	23.58	38	
24	23.58	38	
40	23.58	38	
35	23.58	38	
2	23.58	38	
9	23.58	38	
45	23.58	38	
34	23.58	38	
49	23.58	38	
6	23.58	38	
8	23.58	38	
8	23.58	38	
14	23.58	38	
28	23.58	38	
20	23.58	38	
40	23.58	38	
37	37.25	60	
43	37.25	60	
24	37.25	60	
4	37.25	60	
47	37.25	60	
21	37.25	60	
44	37.25	60	
25	19.59	31	
8	19.59	31	
28	19.59	31	
29	19.59	31	
2	19.59	31	
19	19.59	31	
48	19.59	31	
34	19.59	31	
28	19.59	31	
20	33.39	53	
45	33.39	53	
34	33.39	53	
17	33.39	53	
25	33.39	53	
43	33.39	53	
20	33.39	53	
34	33.39	53	
46	33.39	53	
23	33.39	53	
10	33.39	53	
19	33.39	53	
43	33.39	53	
18	33.39	53	
26	16.21	26	
18	16.21	26	
34	16.21	26	
29	16.21	26	
37	16.21	26	
25	16.21	26	
23	16.21	26	
44	16.21	26	
15	16.21	26	
2	16.21	26	
6	16.21	26	
42	16.21	26	
24	16.21	26	
30	16.21	26	
5	16.21	26	
27	16.21	26	
25	16.21	26	
45	60.78	97	
33	60.78	97	
9	60.78	97	
32	60.78	97	
49	60.78	97	
15	60.78	97	
33	60.78	97	
44	60.78	97	
47	60.78	97	
38	60.78	97	
18	60.78	97	
22	60.78	97	
30	60.78	97	
44	60.78	97	
23	60.78	97	
27	43.41	69	
46	43.41	69	
48	43.41	69	
19	43.41	69	
28	43.41	69	
21	43.41	69	
4	43.41	69	
32	43.41	69	
13	43.41	69	
40	43.41	69	
31	43.41	69	
25	26.51	42	
30	26.51	42	
28	26.51	42	
47	26.51	42	
25	26.51	42	
38	26.51	42	
19	26.51	42	
5	26.51	42	
47	26.51	42	
11	26.51	42	
39	26.51	42	
23	26.51	42	
15	26.51	42	
12	26.51	42	
23	26.51	42	
23	26.51	42	
21	26.51	42	
3	26.51	42	
1	8.81	14	
47	8.81	14	
48	8.81	14	
23	8.81	14	
25	8.81	14	
47	8.81	14	
14	8.81	14	
38	8.81	14	
29	8.81	14	
20	53.33	85	
26	53.33	85	
29	53.33	85	
11	53.33	85	
47	53.33	85	
1	53.33	85	
35	53.33	85	
23	53.33	85	
23	53.33	85	
29	53.33	85	
3	53.33	85	
7	53.33	85	
37	53.33	85	
19	53.33	85	
47	53.33	85	
28	53.33	85	
10	53.33	85	
29	53.33	85	
12	5.00	8	
4	5.00	8	
37	5.00	8	
20	5.00	8	
21	5.00	8	
5	5.00	8	
17	5.00	8	
33	5.00	8	
9	5.00	8	
42	18.89	30	
37	18.89	30	
29	18.89	30	
12	18.89	30	
29	18.89	30	
4	18.89	30	
8	18.89	30	
10	18.89	30	
41	1.68	3	
12	1.68	3	
15	1.68	3	
5	1.68	3	
5	1.68	3	
3	1.68	3	
9	1.68	3	
16	1.68	3	
26	1.68	3	
26	1.68	3	
30	46.63	75	
36	46.63	75	
19	46.63	75	
2	46.63	75	
47	46.63	75	
11	46.63	75	
32	46.63	75	
14	46.63	75	
6	46.63	75	
30	59.89	96	
16	59.89	96	
40	59.89	96	
39	59.89	96	
44	59.89	96	
36	59.89	96	
22	59.89	96	
26	42.81	68	
41	42.81	68	
32	42.81	68	
15	42.81	68	
2	42.81	68	
26	42.81	68	
13	42.81	68	
4	42.81	68	
29	25.80	41	
47	25.80	41	
18	25.80	41	
13	25.80	41	
48	25.80	41	
31	8.20	13	
26	8.20	13	
44	8.20	13	
46	8.20	13	
44	8.20	13	
26	8.20	13	
9	8.20	13	
27	8.20	13	
12	8.20	13	
13	8.20	13	
11	8.20	13	
12	8.20	13	
27	8.20	13	
11	21.46	34	
49	21.46	34	
48	21.46	34	
42	21.46	34	
4	21.46	34	
1	21.46	34	
5	21.46	34	
18	21.46	34	
8	21.46	34	
23	21.46	34	
3	4.79	8	
44	4.79	8	
26	4.79	8	
34	4.79	8	
22	4.79	8	
12	4.79	8	
26	4.79	8	
18	4.79	8	
23	4.79	8	
34	4.79	8	
32	4.79	8	
19	4.79	8	
26	4.79	8	
26	4.79	8	
25	4.79	8	
45	18.40	29	
26	18.40	29	
44	18.40	29	
31	18.40	29	
33	18.40	29	
5	18.40	29	
48	18.40	29	
1	18.40	29	
44	18.40	29	
5	18.40	29	
40	31.92	51	
31	31.92	51	
18	31.92	51	
45	31.92	51	
44	31.92	51	
26	31.92	51	
48	31.92	51	
31	31.92	51	
35	31.92	51	
5	31.92	51	
37	31.92	51	
18	31.92	51	
7	31.92	51	
10	31.92	51	
10	31.92	51	
10	31.92	51	
37	31.92	51	
11	31.92	51	
44	31.92	51	
8	31.92	51	
44	14.56	23	
10	14.56	23	
8	14.56	23	
37	14.56	23	
18	14.56	23	
35	14.56	23	
19	28.28	45	
43	28.28	45	
36	28.28	45	
40	28.28	45	
6	28.28	45	
44	28.28	45	
11	11.09	18	
28	11.09	18	
44	11.09	18	
33	11.09	18	
23	11.09	18	
22	11.09	18	
45	11.09	18	
44	11.09	18	
24	11.09	18	
24	11.09	18	
42	11.09	18	
48	55.61	89	
22	55.61	89	
2	55.61	89	
43	55.61	89	
20	55.61	89	
4	55.61	89	
42	55.61	89	
17	55.61	89	
7	38.39	61	
12	38.39	61	
45	38.39	61	
44	38.39	61	
28	38.39	61	
15	38.39	61	
36	38.39	61	
39	38.39	61	
39	38.39	61	
24	38.39	61	
2	38.39	61	
12	38.39	61	
5	38.39	61	
40	38.39	61	
18	51.80	83	
2	51.80	83	
9	51.80	83	
23	51.80	83	
11	51.80	83	
12	51.80	83	
31	51.80	83	
8	34.96	56	
20	34.96	56	
43	34.96	56	
21	34.96	56	
11	34.96	56	
38	34.96	56	
45	34.96	56	
38	34.96	56	
35	34.96	56	
41	34.96	56	
34	34.96	56	
8	34.96	56	
24	48.87	78	
7	48.87	78	
25	48.87	78	
11	48.87	78	
29	48.87	78	
19	48.87	78	
21	48.87	78	
28	48.87	78	
1	48.87	78	
38	48.87	78	
17	48.87	78	
34	48.87	78	
45	48.87	78	
6	48.87	78	
15	48.87	78	
18	48.87	78	
35	30.98	50	
45	30.98	50	
4	30.98	50	
45	30.98	50	
23	30.98	50	
1	30.98	50	
28	30.98	50	
37	30.98	50	
31	30.98	50	
18	44.73	72	
45	44.73	72	
2	44.73	72	
23	44.73	72	
45	44.73	72	
14	44.73	72	
3	58.44	93	
41	58.44	93	
45	58.44	93	
48	58.44	93	
7	58.44	93	
9	58.44	93	
45	58.44	93	
3	58.44	93	
38	58.44	93	
30	41.12	66	
12	41.12	66	
25	41.12	66	
12	41.12	66	
16	41.12	66	
7	41.12	66	
37	41.12	66	
22	41.12	66	
4	41.12	66	
12	41.12	66	
16	41.12	66	
45	24.06	38	
16	24.06	38	
6	24.06	38	
5	24.06	38	
38	24.06	38	
46	24.06	38	
28	24.06	38	
16	37.56	60	
30	37.56	60	
12	37.56	60	
39	37.56	60	
26	37.56	60	
41	37.56	60	
23	37.56	60	
36	37.56	60	
5	37.56	60	
30	37.56	60	
28	37.56	60	
41	37.56	60	
10	37.56	60	
31	37.56	60	
36	37.56	60	
48	37.56	60	
8	37.56	60	
8	37.56	60	
38	51.12	82	
29	51.12	82	
9	51.12	82	
3	51.12	82	
3	51.12	82	
11	51.12	82	
15	51.12	82	
8	51.12	82	
15	51.12	82	
8	33.75	54	
16	33.75	54	
24	33.75	54	
7	33.75	54	
2	33.75	54	
7	33.75	54	
37	33.75	54	
6	33.75	54	
13	16.77	27	
2	16.77	27	
27	16.77	27	
22	16.77	27	
41	16.77	27	
18	16.77	27	
28	16.77	27	
42	16.77	27	
7	16.77	27	
49	16.77	27	
18	16.77	27	
26	30.10	48	
8	30.10	48	
5	30.10	48	
31	30.10	48	
9	30.10	48	
7	30.10	48	
27	30.10	48	
38	30.10	48	
21	30.10	48	
26	43.86	70	
29	43.86	70	
2	43.86	70	
10	43.86	70	
20	43.86	70	
39	43.86	70	
31	43.86	70	
42	43.86	70	
17	43.86	70	
32	43.86	70	
12	43.86	70	
32	43.86	70	
40	43.86	70	
11	57.62	92	
31	57.62	92	
32	57.62	92	
40	57.62	92	
14	57.62	92	
12	57.62	92	
49	57.62	92	
19	9.43	15	
35	9.43	15	
29	9.43	15	
9	9.43	15	
45	9.43	15	
42	9.43	15	
31	9.43	15	
31	9.43	15	
19	9.43	15	
28	23.08	37	
17	23.08	37	
7	23.08	37	
26	23.08	37	
37	23.08	37	
9	23.08	37	
43	23.08	37	
5	23.08	37	
40	23.08	37	
14	23.08	37	
7	23.08	37	
35	23.08	37	
19	23.08	37	
17	6.20	10	
30	6.20	10	
38	6.20	10	
37	6.20	10	
35	6.20	10	
25	6.20	10	
32	6.20	10	
1	6.20	10	
45	50.55	81	
11	50.55	81	
42	50.55	81	
20	50.55	81	
45	50.55	81	
17	50.55	81	
38	50.55	81	
5	50.55	81	
1	50.55	81	
12	50.55	81	
41	50.55	81	
25	50.55	81	
17	50.55	81	
24	50.55	81	
37	50.55	81	
39	50.55	81	
31	50.55	81	
48	32.98	53	
11	32.98	53	
20	32.98	53	
32	32.98	53	
40	32.98	53	
34	16.04	26	
